modelo,marca,ano,quilometragem,potenciamotor,combustivel,cambio,direcao,cor,portas,finalplaca,vidroeletrico,travaeletrica,arcondicionado,direcaohidraulica,som,airbag,alarme,sensorre,camerare,blindado,valor
FIAT STRADA VOLCANO 1.3 FLEX 8V CD,FIAT,2021,0,4,Gasolina,Manual,Elétrica,Vermelho,4,0,0,0,1,0,0,1,0,0,0,0,80041
MITSUBISHI PAJERO TR4 2.0/ 2.0 FLEX 16V 4X4 MEC.,MITSUBISHI,2011,96000,2,Flex,Manual,Hidráulica,Vermelho,4,4,1,1,1,1,1,1,1,0,0,0,43000
VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,2006,92000,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,0,0,0,19000
VW - VOLKSWAGEN UP! MOVE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2015,73000,1,Flex,Manual,Elétrica,Branco,4,2,1,1,1,1,0,1,1,0,0,0,32000
VW - VOLKSWAGEN AMAROK HIGH.CD 2.0 16V TDI 4X4 DIES. AUT,VW - VOLKSWAGEN,2016,103000,2,Diesel,Automático,Hidráulica,Outra,4,7,1,1,1,1,1,1,1,1,1,0,130000
VW - VOLKSWAGEN POLO SEDAN 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2009,115000,1.6,Flex,Manual,Hidráulica,Prata,4,3,1,1,1,1,1,1,1,1,0,0,27500
VW - VOLKSWAGEN UP! TAKE 1.0 TOTAL FLEX 12V 5P,VW - VOLKSWAGEN,2017,51600,1,Flex,Manual,Elétrica,Branco,4,4,1,1,1,0,1,1,1,1,0,0,38500
JAC J3 S 1.5 JET FLEX 16V VVT 5P,JAC,2014,59000,1.5,Flex,Manual,Hidráulica,Vermelho,4,7,1,1,1,1,1,1,1,1,0,0,11000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2019,30000,2,Flex,Automático,Elétrica,Prata,4,1,1,1,1,0,1,1,1,0,1,0,0
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,2002,12000000,1,Gasolina,Manual,Hidráulica,Cinza,4,6,1,1,1,1,0,0,1,0,0,0,6000
VW - VOLKSWAGEN POLO COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2019,33000,1,Flex,Automático,Elétrica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,49000
RENAULT CLIO AUTH. /AIR HI-FLEX 1.6 16V 5P,RENAULT,2003,155000,1,Gasolina,Manual,Hidráulica,Cinza,4,9,0,1,1,1,0,1,0,0,0,0,4200
RENAULT SANDERO EXPRESSION FLEX 1.6 16V 5P,RENAULT,2013,118000,1.6,Flex,Manual,Hidráulica,Outra,4,7,1,1,1,1,1,1,1,0,0,0,32999
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2014,78000,1.6,Flex,Automático,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,0,0,0,47900
RENAULT DUSTER 1.6 HI-FLEX 16V MEC.,RENAULT,2015,110000,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,46000
CITROEN C3 EXCLUSIVE 1.4 FLEX 8V 5P,CITROEN,2008,160000,1.4,Flex,Manual,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,0,0,0,16500
VW - VOLKSWAGEN NIVUS HIGHLINE 1.0 200 TSI FLEX AUT,VW - VOLKSWAGEN,2021,6300,1,Flex,Automático,Elétrica,Cinza,4,8,1,1,1,1,1,1,1,1,1,0,119900
GM - CHEVROLET VECTRA CD 2.0 (MODELO ANTIGO),GM - CHEVROLET,1997,11115555,2,Gás Natural,Manual,Hidráulica,Verde,4,8,1,0,1,1,1,0,0,0,0,0,100000
GM - CHEVROLET CORSA,GM - CHEVROLET,2010,120,1.4,Flex,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,0,1,0,0,0,21500
TOYOTA COROLLA GLI UPPER 1.8 FLEX 16V AUT.,TOYOTA,2018,88000,1.8,Flex,Automático,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,0,1,0,85200
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,2013,90000,1.6,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,34000
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2005,13628807,1,Gasolina,Manual,Mecânica,Azul,4,3,1,1,1,0,0,0,1,0,0,0,13500
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,2015,100000,1.5,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,0,0,0,35000
VW - VOLKSWAGEN GOL SELECAO 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2011,98530,1,Gasolina,Manual,Hidráulica,Prata,4,2,1,1,1,1,1,0,1,0,0,0,24000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2012,106000,1,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,1,0,0,0
VW - VOLKSWAGEN VOYAGE TREND 1.6 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2015,41000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,0,1,1,0,0,0,32000
FIAT SIENA TETRAFUEL 1.4 MPI FIRE FLEX 8V 4P,FIAT,2007,150438,1.4,Flex,Manual,Hidráulica,Branco,4,1,1,1,1,1,0,0,1,0,0,0,13000
GM - CHEVROLET ONIX HATCH LT 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2016,64840,1.4,Flex,Automático,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,0,1,0,49900
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,2012,103000,1.6,Flex,Manual,Hidráulica,Cinza,4,2,1,1,1,1,0,1,1,0,0,0,27000
GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2009,68144,2,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,0,1,1,0,0,27000
NISSAN FRONTIER SE SERRANA CD 4X4 2.8 TB DIES,NISSAN,2004,200000,2,Diesel,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,1,1,0,0,0,44500
GM - CHEVROLET ONIX SEDAN PLUS LTZ 1.0 12V TB FLEX MEC.,GM - CHEVROLET,2021,2500,1,Flex,Manual,Elétrica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,74000
RENAULT LOGAN DYNAMIQUE EASYR FLEX 1.6 16V 4P,RENAULT,2015,123000,1.6,Flex,Semi-Automático,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,1,0,0,36500
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,2009,136000,1,Flex,Manual,Hidráulica,Preto,4,8,1,1,1,1,0,0,1,0,0,0,15700
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T. FLEX 16V CE,VW - VOLKSWAGEN,2017,30000,1.6,Flex,Manual,Hidráulica,Prata,2,4,0,0,0,0,0,0,0,0,0,0,62000
TOYOTA HILUX SW4 SRX 4X4 2.8 TDI 16V DIES. AUT.,TOYOTA,2017,68000,2,Diesel,Automático,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,1,0,220000
FORD FOCUS 1.8 16V 5P,FORD,2003,0,1.8,Gasolina,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,0,1,0,0,0,12500
FIAT SIENA EL CELEB. 1.0 MPI FIRE FLEX 8V 4P,FIAT,2012,0,1,Flex,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,0,0,0,0,13000
VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2019,17000,1.6,Flex,Manual,Elétrica,Branco,4,1,1,1,1,0,1,1,1,1,0,0,54000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,2015,63823,1.6,Flex,Manual,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,0,0,0,30000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2018,15600,1,Flex,Manual,Elétrica,Preto,4,9,1,0,1,0,1,1,1,0,0,0,49990
RENAULT LOGAN ZEN FLEX 1.6 16V 4P MEC.,RENAULT,2020,45000,1.6,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,62000
HYUNDAI HB20S VISION 1.0 FLEX 12V MEC,HYUNDAI,2021,18,1,Flex,Manual,Elétrica,Prata,4,0,0,0,0,0,0,0,0,0,0,0,69900
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,1998,25487,1.6,Gasolina,Manual,Hidráulica,Azul,4,5,1,1,1,1,1,0,1,0,0,0,9000
GM - CHEVROLET HATCH LT 1.0 12V FLEX 5P MEC,GM - CHEVROLET,2021,3500,1,Flex,Manual,Elétrica,Preto,4,6,1,1,1,0,1,1,1,0,0,0,72000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2019,48,1,Flex,Manual,Hidráulica,Cinza,4,7,1,1,1,1,1,1,1,0,0,0,44500
VW - VOLKSWAGEN GOL (NOVO) 1.6 POWER/HIGHI T.FLEX 8V 4P,VW - VOLKSWAGEN,2013,84000,1.6,Flex,Manual,Hidráulica,Vermelho,4,0,1,1,1,1,0,0,1,0,0,0,39500
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2010,193,1,Flex,Manual,Mecânica,Preto,4,6,1,1,0,0,1,0,1,0,0,0,18999
VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,2011,110000,2,Gasolina,Automático,Elétrica,Prata,4,4,1,1,1,0,1,1,1,1,1,0,46000
GM - CHEVROLET MONZA,GM - CHEVROLET,1994,0,2,Gasolina,Manual,Hidráulica,Vermelho,4,7,1,0,1,1,0,0,0,0,0,0,6000
HYUNDAI HB20S PREMIUM 1.6 FLEX 16V MEC. 4P,HYUNDAI,2015,87000,1.6,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,1,1,0,0,0,48900
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,2009,165000,1.4,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,0,1,1,0,0,0,21000
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2007,120000,1,Flex,Manual,Mecânica,Preto,4,3,1,1,1,0,1,0,1,0,0,0,15500
FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P AUT.,FORD,2014,108000,2,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,0,0,44900
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,2021,5400,2,Diesel,Automático,Elétrica,Cinza,4,2,1,1,1,0,1,1,1,1,1,0,155000
FORD ,FORD,2009,127000,1,Flex,Manual,Hidráulica,Preto,2,2,1,1,1,0,1,0,1,1,0,0,15600
VW - VOLKSWAGEN FOX SUNRISE 1.0 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2010,120000,1,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,0,0,0,22500
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2012,78476,1,Flex,Manual,Hidráulica,Prata,4,7,1,1,1,1,1,0,1,0,0,0,23000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2012,0,1,Flex,Manual,Hidráulica,Cinza,4,2,0,1,1,1,1,0,1,0,0,0,23500
FORD FOCUS 2.0 16V/SE/SE PLUS FLEX 5P AUT.,FORD,2014,108,2,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,0,0,44900
FIAT UNO WAY 1.0 EVO FIRE FLEX 8V 5P,FIAT,2009,200000,1,Flex,Manual,Mecânica,Prata,4,5,0,0,0,0,1,0,0,0,0,0,12500
VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,2014,58000,1,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,0,0,0,33000
FORD KA+ SEDAN 1.5 SEL 16V FLEX 4P,FORD,2015,120000,1.5,Flex,Manual,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,0,0,33999
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,2006,190000,1,Flex,Manual,Hidráulica,Branco,4,0,0,0,1,1,1,0,0,0,0,0,15000
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,2021,500,2,Diesel,Automático,Elétrica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,300000
GM - CHEVROLET COBALT LT 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2015,50000,1.8,Flex,Automático,Elétrica,Cinza,4,6,1,1,1,1,1,1,1,1,0,0,39900
FORD FIESTA CLX 1.4I 16V 3P E 5P,FORD,1996,68563,1.4,Gasolina,Manual,Hidráulica,Verde,4,0,1,0,1,1,0,0,0,0,0,0,5500
TOYOTA COROLLA GLI UPPER BLACK P. 1.8 FLEX AUT.,TOYOTA,2018,31500,1.8,Flex,Automático,Elétrica,Preto,4,4,1,1,1,1,1,1,1,1,1,0,85300
VW - VOLKSWAGEN GOL 1.0 PLUS 8V 4P,VW - VOLKSWAGEN,2005,145000,1,Gasolina,Manual,Mecânica,Cinza,4,4,0,0,0,0,1,0,0,0,0,0,10000
FIAT PUNTO ATTRACTIVE ITALIA 1.4 F.FLEX 8V 5P,FIAT,2016,120000,1.4,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,40000
VW - VOLKSWAGEN GOL,VW - VOLKSWAGEN,2017,193450,1,Flex,Manual,Hidráulica,Preto,4,3,0,0,0,0,0,0,0,0,0,0,39000
GM - CHEVROLET PRISMA SED. JOY/ LS 1.0 8V FLEXPOWER 4P,GM - CHEVROLET,2017,44560,1,Flex,Manual,Elétrica,Prata,4,1,1,1,1,0,1,1,1,0,0,0,42000
HONDA CIVIC SED LX 1.8 AUT 4P,HONDA,2007,139,1.8,Gasolina,Automático,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,1,0,0,29500
TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,2011,165000,1.8,Flex,Automático,Hidráulica,Preto,4,1,1,1,1,1,1,1,1,1,0,0,39000
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CD,FIAT,2015,118,1.4,Flex,Manual,Hidráulica,Vermelho,4,3,1,1,1,1,0,1,1,1,0,0,53000
FORD KA 1.5 16V FLEX 5P,FORD,2018,58800,1.5,Flex,Manual,Elétrica,Preto,4,8,1,1,1,0,1,1,1,1,0,0,45000
RENAULT CLIO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,2011,200,1,Flex,Manual,Mecânica,Prata,4,7,0,0,1,0,1,0,0,0,0,0,14600
RENAULT CLIO HI-FLEX 1.0 16V 3P,RENAULT,2011,0,1,Flex,Manual,Mecânica,Preto,2,2,1,1,1,0,1,0,1,1,1,0,15000
FIAT PALIO EX 1.8 MPI 8V 103CV 4P,FIAT,2003,172425,1.8,Gasolina,Manual,Hidráulica,Azul,4,4,1,1,1,1,0,0,1,0,0,0,11000
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,2008,0,1,Flex,Manual,Mecânica,Vermelho,2,5,0,0,1,0,0,0,0,0,0,0,15000
GM - CHEVROLET CORSA SED. MAXX 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,2003,187000,1,Gasolina,Manual,Hidráulica,Cinza,4,2,1,0,0,1,0,0,0,0,0,0,9500
FORD RANGER XLT 3.2 20V 4X4 CD DIESEL AUT.,FORD,2021,6280,3,Diesel,Automático,Elétrica,Cinza,4,0,1,1,1,0,1,1,1,1,1,0,215000
KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,2017,64408,2,Flex,Automático,Elétrica,Cinza,4,5,1,1,1,1,1,1,1,1,0,0,119990
FIAT IDEA ESSENCE 1.6 FLEX 16V 5P,FIAT,2013,78602,1.6,Flex,Manual,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,30000
GM - CHEVROLET CORSA WIND 1.0 MPFI / EFI  2P,GM - CHEVROLET,2000,264167,1,Gasolina,Manual,Hidráulica,Verde,4,0,1,0,1,1,0,0,0,0,0,0,85003
VW - VOLKSWAGEN GOLF COMFORT. 200 TSI 1.0 FLEX 12V AUT.,VW - VOLKSWAGEN,2015,99633,1,Gasolina,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,1,0,69800
FORD ECOSPORT SE 1.5 12V FLEX 5P AUT.,FORD,2020,23000,1.5,Flex,Automático,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,78000
VW - VOLKSWAGEN GOLF COMFORTLINE 1.6 MSI TOTAL FLEX MEC.,VW - VOLKSWAGEN,2016,14609,1.6,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,0,0,83000
VW - VOLKSWAGEN SPACEFOX COMFORTLINE 1.6 MI T.FLEX 8V 5P,VW - VOLKSWAGEN,2019,35000,1.6,Flex,Manual,Hidráulica,Cinza,4,8,1,1,1,1,1,1,1,1,1,0,57000
GM - CHEVROLET SPIN LT 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2014,151,1.8,Gás Natural,Automático,Hidráulica,Branco,4,4,1,1,1,1,1,1,1,1,0,0,35500
FIAT SIENA ATTRACTIVE 1.4 FIRE FLEX 8V 4P,FIAT,2014,92500,1.4,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,0,1,0,0,0,34000
FORD RANGER,FORD,2020,75,2,Diesel,Automático,Elétrica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,168000
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2005,170000,1,Gasolina,Manual,Mecânica,Prata,4,4,0,0,1,0,0,0,1,0,0,0,14500
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2012,92000,1,Flex,Manual,Hidráulica,Azul,4,8,1,1,1,1,1,0,1,0,0,0,24990
CITROEN JUMPY MINIBUS 1.6 TURBO DIESEL,CITROEN,2012,88000,1.8,Diesel,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,0,0,0,0
FORD F-1000 SR XK  DESERTER DIESEL,FORD,2008,152845,3,Diesel,Manual,Hidráulica,Branco,2,4,0,0,0,1,0,0,0,0,0,0,65000
TOYOTA COROLLA GLI 1.8 FLEX 16V  AUT.,TOYOTA,2015,10000,1.8,Flex,Automático,Hidráulica,Preto,4,4,1,1,1,1,1,1,1,1,1,0,50000
HYUNDAI CRETA PRESTIGE 2.0 16V FLEX AUT.,HYUNDAI,2019,53342,2,Flex,Automático,Elétrica,Branco,4,8,0,0,0,0,0,0,0,0,0,0,99900
TOYOTA COROLLA ALTIS 2.0 FLEX 16V AUT.,TOYOTA,2016,0,2,Flex,Automático,Hidráulica,Branco,4,6,1,1,1,1,1,1,1,1,1,0,76000
TOYOTA HILUX SW4 4X4 3.0 8V TB DIESEL,TOYOTA,2014,61000,3,Diesel,Automático,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,1,1,0,150000
VW - VOLKSWAGEN GOL 1.6 MSI FLEX 8V 5P,VW - VOLKSWAGEN,2018,25000,1.6,Flex,Manual,Hidráulica,Branco,4,8,0,0,0,0,0,0,0,0,0,0,42000
VW - VOLKSWAGEN GOL (NOVO) 1.0 MI TOTAL FLEX 8V 4P,VW - VOLKSWAGEN,2013,1000,1,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,0,0,1,1,0,0,0,21000
VW - VOLKSWAGEN FOX 1.6 MI TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2014,87000,1.6,Flex,Manual,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,36000
FIAT GRAND SIENA ATTRAC. 1.4 EVO F.FLEX 8V,FIAT,2013,55555555,1.4,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,34000
FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,2010,195000,1.8,Gasolina,Manual,Hidráulica,Cinza,4,1,1,1,1,1,1,0,1,0,0,0,36990
FIAT PALIO WEEKEND ELX 1.6 MPI,FIAT,2000,14535,1.6,Gasolina,Manual,Mecânica,Prata,4,7,1,1,1,1,1,0,0,0,0,0,10000
FORD RANGER XLS 3.0 PSE 163CV 4X4 CD TB DIES.,FORD,2017,65000,2,Diesel,Automático,Hidráulica,Prata,4,6,1,1,1,1,1,1,1,1,1,0,129000
FORD FIESTA SED. 1.6 8V FLEX 4P,FORD,2014,73000,1.6,Flex,Manual,Hidráulica,Preto,4,5,1,1,1,1,0,1,1,1,1,0,26500
GM - CHEVROLET CLASSIC,GM - CHEVROLET,1999,12487000,1.6,Gasolina,Manual,Hidráulica,Verde,4,0,1,1,1,0,0,0,0,0,0,0,11200
FIAT UNO MILLE  ELX  2P E 4P,FIAT,1995,72000,1,Gasolina,Manual,Mecânica,Outra,4,9,1,1,1,0,0,0,1,0,0,0,11300
FIAT TORO FREEDOM 1.8 16V FLEX AUT.,FIAT,2019,53000,1.8,Flex,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,1,0,89900
RENAULT EXPRESS 1.6/ RL 1.6,RENAULT,2015,75000,1.6,Flex,Manual,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,0,0,35000
RENAULT SYMBOL EXPRESSION HI-FLEX 1.6 16V 4P,RENAULT,2012,211000,1.6,Flex,Manual,Hidráulica,Prata,4,5,1,1,1,1,1,1,1,0,0,0,19000
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2017,79000,2,Flex,Automático,Hidráulica,Prata,4,2,0,0,0,0,0,0,0,0,0,0,76000
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2018,41,1.4,Flex,Automático,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,1,0,58500
VW - VOLKSWAGEN JETTA HIGHLINE 2.0 TSI 16V 4P TIPTRONIC,VW - VOLKSWAGEN,2012,100000,2,Gasolina,Automático,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,1,0,57500
GM - CHEVROLET COBALT LTZ 1.8 8V ECONO.FLEX 4P AUT.,GM - CHEVROLET,2017,103000,1.8,Flex,Automático,Elétrica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,52500
FORD KA SEL 1.5 16V FLEX 5P,FORD,2018,114300,1.5,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,1,0,38800
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2010,160000,1,Flex,Manual,Mecânica,Branco,4,7,0,1,1,0,0,0,1,0,0,0,18500
FIAT SIENA EL 1.4 MPI FIRE FLEX 8V 4P,FIAT,2011,100000,1.4,Flex,Manual,Hidráulica,Cinza,4,1,1,1,1,1,0,0,1,0,0,0,26500
VW - VOLKSWAGEN VOYAGE,VW - VOLKSWAGEN,1987,100000,1.8,Álcool,Manual,Mecânica,Outra,2,2,0,0,0,0,1,0,0,0,0,0,5500
FIAT PALIO ATTRA./ITALIA 1.4 EVO F.FLEX 8V 5P,FIAT,2013,97115,1.4,Flex,Manual,Hidráulica,Branco,2,2,0,1,1,1,1,1,1,1,0,0,33000
VW - VOLKSWAGEN FOX CONNECT 1.6 FLEX 8V 5P,VW - VOLKSWAGEN,2019,58000,1.6,Flex,Manual,Elétrica,Branco,4,8,1,1,1,1,1,1,1,1,0,0,52000
HYUNDAI HB20S C.PLUS/C.STYLE1.0 FLEX 12V MEC. 4P,HYUNDAI,2014,100000,1,Flex,Manual,Elétrica,Prata,4,1,1,1,1,0,1,1,1,1,0,0,37500
FIAT SIENA ESSENCE 1.6 FLEX 16V 4P,FIAT,2011,74520,1.6,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,0,1,0,0,0,27000
HYUNDAI HB20 COMFORT PLUS 1.0 TB FLEX 12V MEC.,HYUNDAI,2018,24000,1,Flex,Manual,Elétrica,Prata,4,8,1,1,1,1,1,1,1,0,0,0,49900
FIAT BRAVO ESSENCE 1.8 FLEX 16V 5P,FIAT,2016,0,1.8,Flex,Automático,Hidráulica,Branco,4,6,1,1,1,0,1,1,1,1,1,1,42000
HYUNDAI HB20 OCEAN 1.6 FLEX 16V 5P AUT.,HYUNDAI,2021,0,1.6,Flex,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,1,50000
FIAT DOBLO CARGO 1.3 FIRE 16V 4/5P,FIAT,2003,185079,1.3,Gasolina,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,0,0,1,0,0,13500
FIAT LINEA 1.9/ HLX 1.9/1.8 FLEX  DUALOGIC 4P,FIAT,2010,55200,1.9,Flex,Semi-Automático,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,1,1,0,24000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,2008,147000,1,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,0,1,0,0,0,15000
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V  5P,FORD,2007,140000,1.6,Flex,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,0,1,0,0,0,13500
TOYOTA COROLLA XEI 2.0 FLEX 16V AUT.,TOYOTA,2016,145000,2,Flex,Automático,Elétrica,Prata,4,9,1,1,1,0,1,1,1,1,1,0,75900
BUGRE BUGGY,BUGRE,1980,10000,1.8,Gasolina,Manual,Mecânica,Azul,2,1,0,0,0,0,0,0,0,0,0,0,7000
VW - VOLKSWAGEN JETTA COMFORTLINE 2.0 T.FLEX 8V 4P TIPT.,VW - VOLKSWAGEN,2012,93000,2,Flex,Automático,Hidráulica,Preto,4,5,1,1,1,1,1,1,1,1,0,0,48500
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,2011,119000,1,Flex,Manual,Hidráulica,Preto,2,6,1,1,1,1,0,0,1,1,0,0,15300
VW - VOLKSWAGEN AMAROK SE CD 2.0 16V TDI 4X4 DIESEL,VW - VOLKSWAGEN,2017,98000,2,Diesel,Manual,Hidráulica,Branco,4,6,1,1,1,1,1,1,0,0,0,0,108000
GM - CHEVROLET CORSA,GM - CHEVROLET,2003,200000,1,Gasolina,Manual,Hidráulica,Cinza,4,7,0,1,0,1,0,0,0,0,0,0,12000
VW - VOLKSWAGEN FOX PRIME/HIGLI. 1.6 TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2012,90050,1.6,Flex,Manual,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,35000
